# This is the Oscillation data of the neural bias and output and command data 
# 1 time(s), 2 osc[1].cpgPhase, 3 osc[1].outPhase, 4 -sin(osc[1].outPhase), 5 osc[1].footBias, 6 sDataSet.forceData[1], 7 ctr[1].l_toePos[x], 8 ctr[1].l_toePos[y], 9 ctr[1].l_toePos[z], 10 ctr[1].tAngle, 11 ctr[1].cAngle, 12 ctr[1].fAngle,           13 osc[2].cpgPhase, 14 osc[2].outPhase, 15 -sin(osc[2].outPhase), 16 osc[2].footBias, 17 sDataSet.forceData[2], 18 ctr[2].l_toePos[x], 19 ctr[2].l_toePos[y], 20 ctr[2].l_toePos[z], 21 ctr[2].tAngle, 22 ctr[2].cAngle, 23 ctr[2].fAngle,           
7.2, 1.42503  1.18752  -0.927445 0 0.232331 0.0992528 -0.128089 -0.12 -0.911566 -0.0330798 1.42584       4.61495  4.19789  0.870541 0 0 0.0776014 0.16559 -0.0677676 1.13255 -0.654298 1.70689       
7.25, 1.52169  1.26808  -0.954529 0 0.23546 0.0973568 -0.131373 -0.12 -0.933034 -0.0283549 1.41318       4.71161  4.31872  0.923509 0 0 0.0803144 0.160891 -0.0645895 1.1078 -0.717957 1.77565       
7.3, 1.61835  1.34863  -0.975422 0 0.237135 0.0954124 -0.134741 -0.12 -0.954643 -0.0229557 1.39944       4.80828  4.43955  0.96301 0 0 0.0831672 0.15595 -0.0622194 1.08087 -0.771931 1.84132       
7.35, 1.71502  1.42918  -0.989989 0 0.241627 0.0934324 -0.13817 -0.12 -0.976215 -0.0168358 1.38469       4.90494  4.56038  0.988469 0 0 0.0861182 0.150839 -0.0606919 1.05203 -0.814925 1.90231       
7.4, 1.81168  1.50973  -0.998136 0 0.245638 0.0914294 -0.14164 -0.12 -0.997586 -0.00995722 1.36898       5.0016  4.68121  0.999514 0 0 0.0891244 0.145632 -0.0600292 1.02161 -0.845615 1.95664       
7.45, 1.90834  1.59029  -0.99981 0 0.249391 0.0894166 -0.145126 -0.12 -1.0186 -0.00229298 1.35242       5.09827  4.80204  0.995984 0 0 0.0921421 0.140405 -0.060241 0.990035 -0.86275 2.00193       
7.5, 2.00501  1.67084  -0.995 0 0.251205 0.0874069 -0.148607 -0.12 -1.03912 0.0061699 1.3351       5.19493  4.92287  0.977931 0 0 0.095127 0.135235 -0.0613241 0.957779 -0.865284 2.03557       
7.55, 2.10167  1.75139  -0.983737 0 0.255999 0.0854134 -0.15206 -0.12 -1.05901 0.0154278 1.31715       5.29159  5.0437  0.945618 0 0 0.0980358 0.130197 -0.0632629 0.92539 -0.852536 2.05507       
7.6, 2.19833  1.83194  -0.966094 0 0.259784 0.083449 -0.155462 -0.12 -1.07816 0.0254578 1.29873       5.38826  5.16453  0.899515 0 0 0.100826 0.125364 -0.0660291 0.89346 -0.824328 2.05851       
7.65, 2.295  1.9125  -0.942186 0 0.262711 0.0815265 -0.158792 -0.12 -1.09647 0.0362157 1.28       5.48492  5.28536  0.840296 0 0 0.103457 0.120807 -0.0695822 0.862609 -0.78109 2.04501       
7.7, 2.39166  1.99305  -0.912167 0 0.265546 0.0796584 -0.162028 -0.12 -1.11386 0.047634 1.26113       5.58159  5.40619  0.768824 0 0 0.10589 0.116593 -0.0738706 0.833465 -0.723872 2.01495       
7.75, 2.48832  2.0736  -0.876233 0 0.269844 0.0778566 -0.165148 -0.12 -1.13026 0.0596205 1.24231       5.67825  5.52701  0.686141 0 0 0.108091 0.112782 -0.0788315 0.806634 -0.654254 1.96992       
7.8, 2.58499  2.15416  -0.834617 0 0.27281 0.076133 -0.168134 -0.12 -1.14561 0.0720567 1.22373       5.77491  5.64784  0.593452 0 0 0.110026 0.10943 -0.0843929 0.782685 -0.574166 1.91231       
7.85, 2.68165  2.23471  -0.787587 0 0.275676 0.0744987 -0.170964 -0.12 -1.15985 0.0847979 1.20559       5.87158  5.76867  0.49211 0 0 0.111667 0.106587 -0.0904734 0.762125 -0.485674 1.84484       
7.9, 2.77831  2.31526  -0.73545 0 0.279285 0.0729643 -0.173622 -0.12 -1.17296 0.0976731 1.1881       5.96824  5.8895  0.383592 0 0 0.112991 0.104293 -0.0969845 0.745388 -0.390772 1.77016       
7.95, 2.87498  2.39581  -0.678543 0 0.280786 0.0715398 -0.176089 -0.12 -1.1849 0.110485 1.17146       6.0649  6.01033  0.269481 0 0 0.113979 0.102583 -0.103831 0.732823 -0.291227 1.69059       
8, 2.97164  2.47637  -0.617236 0 0.2836 0.0702344 -0.178351 -0.12 -1.19565 0.123014 1.15586       6.16157  6.13116  0.15144 0 0 0.114615 0.10148 -0.110914 0.724688 -0.188484 1.60803       
8.05, 3.0683  2.55692  -0.551926 0 0.284465 0.0690565 -0.180391 -0.12 -1.20519 0.135019 1.1415       6.25823  6.25199  0.0311901 0 0 0.114892 0.101002 -0.118129 0.72115 -0.0836354 1.52398       
8.1, 3.16497  2.63747  -0.483036 0 0.287399 0.0680138 -0.182197 -0.12 -1.21352 0.146246 1.12855       0.0717073  0.0597561  -0.0597205 0 0 0.114859 0.101058 -0.12 0.721566 -0.0562858 1.50204       
8.15, 3.26163  2.71803  -0.411014 0 0.287829 0.0671131 -0.183757 -0.12 -1.22062 0.156431 1.1172       0.168371  0.140309  -0.139849 0 0 0.114658 0.101406 -0.12 0.724142 -0.0561248 1.50138       
8.2, 3.3583  2.79858  -0.336326 0 0.292132 0.0663602 -0.185061 -0.12 -1.22649 0.165316 1.10758       0.265034  0.220862  -0.219071 0 0 0.114297 0.102033 -0.12 0.728768 -0.0558282 1.50018       
8.25, 3.45496  2.87913  -0.259458 0 0.292216 0.0657599 -0.1861 -0.12 -1.23113 0.172656 1.09983       0.361698  0.301415  -0.296871 0 0 0.113777 0.102933 -0.12 0.735401 -0.0553855 1.4984       
8.3, 3.55162  2.95968  -0.180906 0 0.295847 0.0653163 -0.186869 -0.12 -1.23454 0.178234 1.09405       0.458361  0.381967  -0.372747 0 0 0.113102 0.104101 -0.12 0.743982 -0.0547816 1.49601       
8.35, 3.64829  3.04024  -0.101181 0 0.284352 0.0650321 -0.187361 -0.12 -1.23671 0.181879 1.09032       0.555024  0.46252  -0.446205 0 0 0.112277 0.10553 -0.12 0.754433 -0.0539966 1.49295       
8.4, 3.74495  3.12079  -0.0208005 0 0.280426 0.0649092 -0.187574 -0.12 -1.23765 0.183473 1.08871       0.651688  0.543073  -0.516769 0 0.192195 0.111307 0.107211 -0.12 0.766655 -0.0530056 1.48917       
8.45, 3.84161  3.23122  0.0895063 0 0.260078 0.0650042 -0.18741 -0.11463 -1.23692 0.095379 1.13876       0.748351  0.623626  -0.583982 0 0.238434 0.110198 0.109132 -0.12 0.780536 -0.0517788 1.48461       
8.5, 3.93828  3.35205  0.208905 0 0.250291 0.0654554 -0.186628 -0.107466 -1.23347 -0.0176138 1.20759       0.845015  0.704179  -0.647408 0 0.259681 0.108957 0.11128 -0.12 0.795945 -0.0502812 1.47919       
8.55, 4.03494  3.47288  0.325258 0 0.252331 0.0662632 -0.185229 -0.100485 -1.22725 -0.125001 1.27763       0.941678  0.784732  -0.706635 0 0.267181 0.107593 0.113643 -0.12 0.812737 -0.0484731 1.47287       
8.6, 4.1316  3.59371  0.436868 0 0.16934 0.0674157 -0.183233 -0.0937879 -1.21824 -0.227292 1.3486       1.03834  0.865285  -0.76128 0 0.254884 0.106114 0.116204 -0.12 0.830753 -0.0463098 1.46558       
8.65, 4.22827  3.71454  0.542108 0 0 0.0688961 -0.180668 -0.0874735 -1.20648 -0.324532 1.42027       1.135  0.945837  -0.810987 0 0.229835 0.10453 0.118948 -0.12 0.849823 -0.0437425 1.45726       
8.7, 4.32493  3.83537  0.639442 0 0 0.0706828 -0.177574 -0.0816335 -1.19197 -0.416457 1.49234       1.23167  1.02639  -0.855435 0 0.225572 0.102852 0.121856 -0.12 0.869771 -0.0407188 1.44788       
8.75, 4.42159  3.95619  0.727453 0 0 0.0727499 -0.173994 -0.0763528 -1.17477 -0.502559 1.56447       1.32833  1.10694  -0.894335 0 0.230287 0.101089 0.124909 -0.12 0.890411 -0.0371836 1.43741       
8.8, 4.51826  4.07702  0.804855 0 0 0.075067 -0.16998 -0.0717087 -1.15493 -0.58213 1.63619       1.425  1.1875  -0.927435 0 0.230975 0.0992534 0.128088 -0.12 0.911559 -0.0330812 1.42584       
8.85, 4.61492  4.19785  0.870521 0 0 0.0776005 -0.165592 -0.0677687 -1.13256 -0.654276 1.70687       1.52166  1.26805  -0.954521 0 0.233715 0.0973574 0.131372 -0.12 0.933027 -0.0283565 1.41318       
8.9, 4.71158  4.31868  0.923494 0 0 0.0803135 -0.160893 -0.0645904 -1.10781 -0.717938 1.77563       1.61832  1.3486  -0.975416 0 0.236023 0.0954131 0.13474 -0.12 0.954635 -0.0229575 1.39945       
8.95, 4.80825  4.43951  0.962999 0 0 0.0831662 -0.155952 -0.06222 -1.08088 -0.771915 1.84129       1.71499  1.42915  -0.989986 0 0.240464 0.093433 0.138169 -0.12 0.976208 -0.0168379 1.38469       
9, 4.90491  4.56034  0.988463 0 0 0.0861172 -0.150841 -0.0606922 -1.05204 -0.814913 1.90229       1.81165  1.50971  -0.998135 0 0.243874 0.0914301 0.141638 -0.12 0.997579 -0.00995958 1.36899       
9.05, 5.00157  4.68117  0.999513 0 0 0.0891235 -0.145634 -0.0600292 -1.02162 -0.845608 1.95662       1.90831  1.59026  -0.999811 0 0.247244 0.0894172 0.145125 -0.12 1.01859 -0.0022956 1.35242       
9.1, 5.09824  4.802  0.995988 0 0 0.0921411 -0.140407 -0.0602407 -0.990045 -0.862747 2.00191       2.00498  1.67081  -0.995002 0 0.249481 0.0874076 0.148606 -0.12 1.03911 0.00616702 1.3351       
9.15, 5.1949  4.92283  0.977939 0 0 0.0951261 -0.135237 -0.0613237 -0.95779 -0.865286 2.03556       2.10164  1.75137  -0.983742 0 0.254516 0.0854141 0.152059 -0.12 1.059 0.0154246 1.31716       
9.2, 5.29156  5.04366  0.94563 0 0 0.0980349 -0.130199 -0.0632622 -0.925401 -0.852542 2.05507       2.1983  1.83192  -0.966101 0 0.258223 0.0834497 0.155461 -0.12 1.07815 0.0254544 1.29874       
9.25, 5.38823  5.16449  0.899532 0 0 0.100825 -0.125366 -0.0660281 -0.89347 -0.824339 2.05852       2.29497  1.91247  -0.942195 0 0.261485 0.0815272 0.158791 -0.12 1.09647 0.0362121 1.28001       
9.3, 5.48489  5.28532  0.840317 0 0 0.103456 -0.120809 -0.069581 -0.862619 -0.781106 2.04502       2.39163  1.99302  -0.912178 0 0.26457 0.079659 0.162027 -0.12 1.11386 0.0476302 1.26114       
9.35, 5.58155  5.40615  0.768849 0 0 0.10589 -0.116594 -0.0738691 -0.833474 -0.723893 2.01496       2.48829  2.07358  -0.876246 0 0.26831 0.0778572 0.165147 -0.12 1.13026 0.0596165 1.24231       
9.4, 5.67822  5.52698  0.686169 0 0 0.10809 -0.112783 -0.0788298 -0.806643 -0.654278 1.96994       2.58496  2.15413  -0.834631 0 0.271459 0.0761336 0.168133 -0.12 1.1456 0.0720526 1.22373       
9.45, 5.77488  5.6478  0.593484 0 0 0.110025 -0.109431 -0.084391 -0.782693 -0.574193 1.91233       2.68162  2.23468  -0.787603 0 0.274243 0.0744992 0.170964 -0.12 1.15985 0.0847938 1.2056       
9.5, 5.87154  5.76863  0.492144 0 0 0.111667 -0.106588 -0.0904713 -0.762132 -0.485704 1.84487       2.77828  2.31524  -0.735468 0 0.277034 0.0729648 0.173621 -0.12 1.17295 0.0976689 1.18811       
9.55, 5.96821  5.88946  0.383628 0 0 0.112991 -0.104294 -0.0969823 -0.745393 -0.390804 1.77019       2.87495  2.39579  -0.678562 0 0.280231 0.0715402 0.176089 -0.12 1.18489 0.110481 1.17146       
9.6, 6.06487  6.01029  0.269518 0 0 0.113979 -0.102583 -0.103829 -0.732826 -0.29126 1.69062       2.97161  2.47634  -0.617257 0 0.282402 0.0702348 0.17835 -0.12 1.19564 0.12301 1.15586       
9.65, 6.16153  6.13112  0.151478 0 0 0.114615 -0.10148 -0.110911 -0.72469 -0.188518 1.60806       3.06827  2.55689  -0.551948 0 0.284459 0.0690568 0.18039 -0.12 1.20519 0.135016 1.1415       
9.7, 6.2582  6.25195  0.0312293 0 0 0.114892 -0.101002 -0.118126 -0.721151 -0.0836697 1.52401       3.16494  2.63745  -0.483059 0 0.28538 0.0680141 0.182196 -0.12 1.21352 0.146242 1.12856       
9.75, 0.0716759  0.0597299  -0.0596944 0 0 0.114859 -0.101058 -0.12 -0.721566 -0.0562859 1.50204       3.2616  2.718  -0.411038 0 0.288342 0.0671134 0.183756 -0.12 1.22062 0.156428 1.1172       
9.8, 0.168339  0.140283  -0.139823 0 0 0.114658 -0.101406 -0.12 -0.724141 -0.0561249 1.50138       3.35826  2.79855  -0.336351 0 0.290482 0.0663604 0.18506 -0.12 1.22649 0.165313 1.10758       
9.85, 0.265003  0.220836  -0.219045 0 0 0.114297 -0.102032 -0.12 -0.728766 -0.0558283 1.50018       3.45493  2.87911  -0.259483 0 0.291127 0.0657601 0.1861 -0.12 1.23113 0.172654 1.09983       
9.9, 0.361666  0.301389  -0.296846 0 0 0.113777 -0.102933 -0.12 -0.735399 -0.0553857 1.4984       3.55159  2.95966  -0.180932 0 0.29715 0.0653164 0.186869 -0.12 1.23454 0.178233 1.09405       
9.95, 0.45833  0.381941  -0.372723 0 0 0.113102 -0.104101 -0.12 -0.743979 -0.0547818 1.49601       3.64825  3.04021  -0.101207 0 0.293044 0.0650322 0.187361 -0.12 1.23671 0.181878 1.09032       
10, 0.554993  0.462494  -0.446182 0 0 0.112277 -0.10553 -0.12 -0.754429 -0.0539969 1.49295       3.74492  3.12076  -0.0208266 0 0.294447 0.0649092 0.187574 -0.12 1.23765 0.183473 1.08871       
10.05, 0.651656  0.543047  -0.516747 0 0.156611 0.111307 -0.10721 -0.12 -0.766651 -0.053006 1.48917       3.84158  3.23118  0.0894673 0 0.283984 0.0650041 0.18741 -0.114632 1.23693 0.0954167 1.13874       
10.1, 0.74832  0.6236  -0.583961 0 0.236956 0.110198 -0.109131 -0.12 -0.780531 -0.0517792 1.48461       3.93824  3.35201  0.208867 0 0.260123 0.0654552 0.186628 -0.107468 1.23348 -0.0175781 1.20757       
10.15, 0.844983  0.704153  -0.647388 0 0.264137 0.108958 -0.11128 -0.12 -0.79594 -0.0502817 1.4792       4.03491  3.47284  0.325221 0 0.244475 0.0662629 0.185229 -0.100487 1.22725 -0.124967 1.2776       
10.2, 0.941647  0.784706  -0.706617 0 0.262007 0.107594 -0.113642 -0.12 -0.812731 -0.0484737 1.47287       4.13157  3.59367  0.436833 0 0.158678 0.0674152 0.183233 -0.09379 1.21825 -0.22726 1.34858       
10.25, 1.03831  0.865258  -0.761263 0 0.224417 0.106115 -0.116204 -0.12 -0.830747 -0.0463106 1.46558       4.22823  3.7145  0.542075 0 0 0.0688956 0.180669 -0.0874755 1.20648 -0.324502 1.42024       
10.3, 1.13497  0.945811  -0.810972 0 0.226043 0.104531 -0.118947 -0.12 -0.849817 -0.0437435 1.45726       4.3249  3.83533  0.639412 0 0 0.0706822 0.177575 -0.0816353 1.19198 -0.416428 1.49232       
10.35, 1.23164  1.02636  -0.855422 0 0.228851 0.102852 -0.121855 -0.12 -0.869764 -0.0407198 1.44789       4.42156  3.95616  0.727426 0 0 0.0727491 0.173995 -0.0763545 1.17478 -0.502532 1.56445       
10.4, 1.3283  1.10692  -0.894324 0 0.230676 0.101089 -0.124908 -0.12 -0.890405 -0.0371849 1.43742       4.51822  4.07698  0.804832 0 0 0.0750662 0.169981 -0.0717101 1.15494 -0.582106 1.63617       
10.45, 1.42496  1.18747  -0.927426 0 0.229875 0.099254 -0.128087 -0.12 -0.911552 -0.0330827 1.42585       4.61489  4.19781  0.870502 0 0 0.0775997 0.165593 -0.0677699 1.13257 -0.654254 1.70685       
10.5, 1.52163  1.26802  -0.954513 0 0.234826 0.097358 -0.131371 -0.12 -0.93302 -0.0283582 1.41318       4.71155  4.31864  0.923478 0 0 0.0803126 0.160895 -0.0645913 1.10782 -0.717918 1.77561       
10.55, 1.61829  1.34858  -0.97541 0 0.239208 0.0954137 -0.134739 -0.12 -0.954628 -0.0229594 1.39945       4.80822  4.43947  0.962989 0 0 0.0831653 0.155954 -0.0622207 1.08089 -0.7719 1.84127       
10.6, 1.71495  1.42913  -0.989982 0 0.241387 0.0934337 -0.138168 -0.12 -0.976201 -0.01684 1.3847       4.90488  4.5603  0.988457 0 0 0.0861163 0.150842 -0.0606926 1.05205 -0.814901 1.90227       
10.65, 1.81162  1.50968  -0.998133 0 0.245619 0.0914307 -0.141637 -0.12 -0.997572 -0.00996194 1.36899       5.00154  4.68113  0.999512 0 0 0.0891225 0.145635 -0.0600293 1.02163 -0.8456 1.9566       
10.7, 1.90828  1.59023  -0.999811 0 0.248245 0.0894179 -0.145124 -0.12 -1.01859 -0.00229821 1.35243       5.09821  4.80196  0.995991 0 0 0.0921401 0.140409 -0.0602405 0.990055 -0.862743 2.0019       
10.75, 2.00494  1.67079  -0.995005 0 0.252937 0.0874082 -0.148605 -0.12 -1.0391 0.00616415 1.33511       5.19487  4.92279  0.977947 0 0 0.0951251 0.135238 -0.0613232 0.9578 -0.865288 2.03555       
10.8, 2.10161  1.75134  -0.983746 0 0.255586 0.0854147 -0.152057 -0.12 -1.05899 0.0154215 1.31716       5.29153  5.04362  0.945643 0 0 0.098034 0.1302 -0.0632614 0.925411 -0.852549 2.05506       
10.85, 2.19827  1.83189  -0.966108 0 0.259663 0.0834503 -0.15546 -0.12 -1.07815 0.025451 1.29875       5.3882  5.16445  0.899549 0 0 0.100824 0.125367 -0.066027 0.89348 -0.824351 2.05852       
10.9, 2.29493  1.91245  -0.942203 0 0.26257 0.0815278 -0.15879 -0.12 -1.09646 0.0362085 1.28001       5.48486  5.28528  0.840339 0 0 0.103455 0.12081 -0.0695797 0.862629 -0.781123 2.04502       
10.95, 2.3916  1.993  -0.912189 0 0.266193 0.0796596 -0.162026 -0.12 -1.11385 0.0476264 1.26114       5.58152  5.40611  0.768874 0 0 0.105889 0.116595 -0.0738675 0.833483 -0.723914 2.01497       
11, 2.48826  2.07355  -0.876258 0 0.269591 0.0778578 -0.165146 -0.12 -1.13025 0.0596125 1.24232       5.67819  5.52694  0.686198 0 0 0.108089 0.112784 -0.0788281 0.806651 -0.654303 1.96995       
11.05, 2.58492  2.1541  -0.834645 0 0.27222 0.0761341 -0.168132 -0.12 -1.1456 0.0720485 1.22374       5.77485  5.64777  0.593516 0 0 0.110024 0.109432 -0.0843891 0.7827 -0.574221 1.91235       
11.1, 2.68159  2.23466  -0.787619 0 0.275901 0.0744998 -0.170963 -0.12 -1.15984 0.0847896 1.2056       5.87151  5.76859  0.492179 0 0 0.111666 0.106589 -0.0904693 0.762138 -0.485734 1.84489       
11.15, 2.77825  2.31521  -0.735485 0 0.278872 0.0729653 -0.17362 -0.12 -1.17295 0.0976647 1.18811       5.96818  5.88942  0.383665 0 0 0.112991 0.104295 -0.0969801 0.745398 -0.390835 1.77021       
11.2, 2.87492  2.39576  -0.678582 0 0.281069 0.0715407 -0.176088 -0.12 -1.18489 0.110477 1.17147       6.06484  6.01025  0.269556 0 0 0.113978 0.102584 -0.103827 0.73283 -0.291293 1.69064       
